"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"KZ000036870","ALMATY, KZ","2005-01-01","29","37","23"
"KZ000036870","ALMATY, KZ","2005-01-02","26","31","20"
"KZ000036870","ALMATY, KZ","2005-01-03","24","38","16"
"KZ000036870","ALMATY, KZ","2005-01-04","22","27","19"
"KZ000036870","ALMATY, KZ","2005-01-05","28","37","23"
"KZ000036870","ALMATY, KZ","2005-01-06","34","37","31"
"KZ000036870","ALMATY, KZ","2005-01-07","29","35","26"
"KZ000036870","ALMATY, KZ","2005-01-08","34","40","28"
"KZ000036870","ALMATY, KZ","2005-01-09","31","35","29"
"KZ000036870","ALMATY, KZ","2005-01-10","31","34","29"
"KZ000036870","ALMATY, KZ","2005-01-11","26","35","20"
"KZ000036870","ALMATY, KZ","2005-01-12","33","46","20"
"KZ000036870","ALMATY, KZ","2005-01-13","32","36","29"
"KZ000036870","ALMATY, KZ","2005-01-14","28","34","24"
"KZ000036870","ALMATY, KZ","2005-01-15","23","31","20"
"KZ000036870","ALMATY, KZ","2005-01-16","21","24","19"
"KZ000036870","ALMATY, KZ","2005-01-17","24","29","19"
"KZ000036870","ALMATY, KZ","2005-01-18","23","26","18"
"KZ000036870","ALMATY, KZ","2005-01-19","19","29","12"
"KZ000036870","ALMATY, KZ","2005-01-20","25","39","16"
"KZ000036870","ALMATY, KZ","2005-01-21","25","37","20"
"KZ000036870","ALMATY, KZ","2005-01-22","23","32","19"
"KZ000036870","ALMATY, KZ","2005-01-23","22","27","17"
"KZ000036870","ALMATY, KZ","2005-01-24","15","17","13"
"KZ000036870","ALMATY, KZ","2005-01-25","5","14","-2"
"KZ000036870","ALMATY, KZ","2005-01-26","1","6","-3"
"KZ000036870","ALMATY, KZ","2005-01-27","3","9","-2"
"KZ000036870","ALMATY, KZ","2005-01-28","6","14","0"
"KZ000036870","ALMATY, KZ","2005-01-29","11","19","6"
"KZ000036870","ALMATY, KZ","2005-01-30","8","13","6"
"KZ000036870","ALMATY, KZ","2005-01-31","1","9","-3"
"KZ000036870","ALMATY, KZ","2005-02-01","2","7","0"
"KZ000036870","ALMATY, KZ","2005-02-02","3","9","-1"
"KZ000036870","ALMATY, KZ","2005-02-03","9","14","5"
"KZ000036870","ALMATY, KZ","2005-02-04","9","12","6"
"KZ000036870","ALMATY, KZ","2005-02-05","6","14","2"
"KZ000036870","ALMATY, KZ","2005-02-06","5","14","-1"
"KZ000036870","ALMATY, KZ","2005-02-07","11","23","4"
"KZ000036870","ALMATY, KZ","2005-02-08","14","27","6"
"KZ000036870","ALMATY, KZ","2005-02-09","19","33","11"
"KZ000036870","ALMATY, KZ","2005-02-10","19","29","12"
"KZ000036870","ALMATY, KZ","2005-02-11","24","38","16"
"KZ000036870","ALMATY, KZ","2005-02-12","24","28","21"
"KZ000036870","ALMATY, KZ","2005-02-13","22","26","20"
"KZ000036870","ALMATY, KZ","2005-02-14","21","23","19"
"KZ000036870","ALMATY, KZ","2005-02-15","16","21","8"
"KZ000036870","ALMATY, KZ","2005-02-16","4","11","0"
"KZ000036870","ALMATY, KZ","2005-02-17","4","13","-1"
"KZ000036870","ALMATY, KZ","2005-02-18","6","17","0"
"KZ000036870","ALMATY, KZ","2005-02-19","11","26","2"
"KZ000036870","ALMATY, KZ","2005-02-20","18","33","8"
"KZ000036870","ALMATY, KZ","2005-02-21","31","52","16"
"KZ000036870","ALMATY, KZ","2005-02-22","41","51","30"
"KZ000036870","ALMATY, KZ","2005-02-23","37","44","33"
"KZ000036870","ALMATY, KZ","2005-02-24","31","36","29"
"KZ000036870","ALMATY, KZ","2005-02-25","28","34","23"
"KZ000036870","ALMATY, KZ","2005-02-26","28","36","20"
"KZ000036870","ALMATY, KZ","2005-02-27","36","53","24"
"KZ000036870","ALMATY, KZ","2005-02-28","35","43","27"
"KZ000036870","ALMATY, KZ","2005-03-01","33","45","23"
"KZ000036870","ALMATY, KZ","2005-03-02","36","51","26"
"KZ000036870","ALMATY, KZ","2005-03-03","41","56","29"
"KZ000036870","ALMATY, KZ","2005-03-04","41","53","31"
"KZ000036870","ALMATY, KZ","2005-03-05","41","56","31"
"KZ000036870","ALMATY, KZ","2005-03-06","45","59","33"
"KZ000036870","ALMATY, KZ","2005-03-07","52","67","38"
"KZ000036870","ALMATY, KZ","2005-03-08","51","57","44"
"KZ000036870","ALMATY, KZ","2005-03-09","44","51","38"
"KZ000036870","ALMATY, KZ","2005-03-10","52","64","41"
"KZ000036870","ALMATY, KZ","2005-03-11","51","58","40"
"KZ000036870","ALMATY, KZ","2005-03-12","40","46","36"
"KZ000036870","ALMATY, KZ","2005-03-13","47","55","41"
"KZ000036870","ALMATY, KZ","2005-03-14","40","48","36"
"KZ000036870","ALMATY, KZ","2005-03-15","41","53","32"
"KZ000036870","ALMATY, KZ","2005-03-16","44","48","41"
"KZ000036870","ALMATY, KZ","2005-03-17","43","50","38"
"KZ000036870","ALMATY, KZ","2005-03-18","46","60","34"
"KZ000036870","ALMATY, KZ","2005-03-19","38","53","31"
"KZ000036870","ALMATY, KZ","2005-03-20","41","53","29"
"KZ000036870","ALMATY, KZ","2005-03-21","50","64","36"
"KZ000036870","ALMATY, KZ","2005-03-22","54","65","45"
"KZ000036870","ALMATY, KZ","2005-03-23","57","66","45"
"KZ000036870","ALMATY, KZ","2005-03-24","57","67","47"
"KZ000036870","ALMATY, KZ","2005-03-25","60","72","46"
"KZ000036870","ALMATY, KZ","2005-03-26","45","63","39"
"KZ000036870","ALMATY, KZ","2005-03-27","34","45","27"
"KZ000036870","ALMATY, KZ","2005-03-28","29","36","24"
"KZ000036870","ALMATY, KZ","2005-03-29","38","52","27"
"KZ000036870","ALMATY, KZ","2005-03-30","48","62","34"
"KZ000036870","ALMATY, KZ","2005-03-31","59","71","46"
"KZ000036870","ALMATY, KZ","2005-04-01","60","72","50"
"KZ000036870","ALMATY, KZ","2005-04-02","64","75","52"
"KZ000036870","ALMATY, KZ","2005-04-03","67","78","55"
"KZ000036870","ALMATY, KZ","2005-04-04","37","62","30"
"KZ000036870","ALMATY, KZ","2005-04-05","34","45","30"
"KZ000036870","ALMATY, KZ","2005-04-06","30","36","26"
"KZ000036870","ALMATY, KZ","2005-04-07","30","36","23"
"KZ000036870","ALMATY, KZ","2005-04-08","35","42","26"
"KZ000036870","ALMATY, KZ","2005-04-09","41","47","35"
"KZ000036870","ALMATY, KZ","2005-04-10","43","52","33"
"KZ000036870","ALMATY, KZ","2005-04-11","47","58","36"
"KZ000036870","ALMATY, KZ","2005-04-12","54","64","43"
"KZ000036870","ALMATY, KZ","2005-04-13","57","62","51"
"KZ000036870","ALMATY, KZ","2005-04-14","50","58","39"
"KZ000036870","ALMATY, KZ","2005-04-15","47","57","38"
"KZ000036870","ALMATY, KZ","2005-04-16","52","65","38"
"KZ000036870","ALMATY, KZ","2005-04-17","58","68","46"
"KZ000036870","ALMATY, KZ","2005-04-18","63","80","44"
"KZ000036870","ALMATY, KZ","2005-04-19","71","84","56"
"KZ000036870","ALMATY, KZ","2005-04-20","65","74","56"
"KZ000036870","ALMATY, KZ","2005-04-21","69","78","60"
"KZ000036870","ALMATY, KZ","2005-04-22","70","79","62"
"KZ000036870","ALMATY, KZ","2005-04-23","69","81","58"
"KZ000036870","ALMATY, KZ","2005-04-24","58","68","54"
"KZ000036870","ALMATY, KZ","2005-04-25","60","67","52"
"KZ000036870","ALMATY, KZ","2005-04-26","66","76","55"
"KZ000036870","ALMATY, KZ","2005-04-27","71","80","63"
"KZ000036870","ALMATY, KZ","2005-04-28","72","81","60"
"KZ000036870","ALMATY, KZ","2005-04-29","62","72","49"
"KZ000036870","ALMATY, KZ","2005-04-30","63","73","50"
"KZ000036870","ALMATY, KZ","2005-05-01","69","81","59"
"KZ000036870","ALMATY, KZ","2005-05-02","69","76","65"
"KZ000036870","ALMATY, KZ","2005-05-03","62","70","51"
"KZ000036870","ALMATY, KZ","2005-05-04","62","76","48"
"KZ000036870","ALMATY, KZ","2005-05-05","69","81","58"
"KZ000036870","ALMATY, KZ","2005-05-06","68","77","61"
"KZ000036870","ALMATY, KZ","2005-05-07","67","77","56"
"KZ000036870","ALMATY, KZ","2005-05-08","65","75","54"
"KZ000036870","ALMATY, KZ","2005-05-09","58","64","53"
"KZ000036870","ALMATY, KZ","2005-05-10","59","66","53"
"KZ000036870","ALMATY, KZ","2005-05-11","66","77","55"
"KZ000036870","ALMATY, KZ","2005-05-12","63","74","56"
"KZ000036870","ALMATY, KZ","2005-05-13","54","66","49"
"KZ000036870","ALMATY, KZ","2005-05-14","51","60","47"
"KZ000036870","ALMATY, KZ","2005-05-15","56","67","47"
"KZ000036870","ALMATY, KZ","2005-05-16","61","71","50"
"KZ000036870","ALMATY, KZ","2005-05-17","52","60","47"
"KZ000036870","ALMATY, KZ","2005-05-18","56","65","47"
"KZ000036870","ALMATY, KZ","2005-05-19","60","69","50"
"KZ000036870","ALMATY, KZ","2005-05-20","59","67","52"
"KZ000036870","ALMATY, KZ","2005-05-21","60","65","55"
"KZ000036870","ALMATY, KZ","2005-05-22","55","61","52"
"KZ000036870","ALMATY, KZ","2005-05-23","62","72","51"
"KZ000036870","ALMATY, KZ","2005-05-24","62","71","56"
"KZ000036870","ALMATY, KZ","2005-05-25","63","73","56"
"KZ000036870","ALMATY, KZ","2005-05-26","65","76","56"
"KZ000036870","ALMATY, KZ","2005-05-27","67","76","57"
"KZ000036870","ALMATY, KZ","2005-05-28","65","78","54"
"KZ000036870","ALMATY, KZ","2005-05-29","72","83","63"
"KZ000036870","ALMATY, KZ","2005-05-30","76","87","67"
"KZ000036870","ALMATY, KZ","2005-05-31","77","87","69"
"KZ000036870","ALMATY, KZ","2005-06-01","76","86","65"
"KZ000036870","ALMATY, KZ","2005-06-02","70","78","61"
"KZ000036870","ALMATY, KZ","2005-06-03","64","74","52"
"KZ000036870","ALMATY, KZ","2005-06-04","66","80","51"
"KZ000036870","ALMATY, KZ","2005-06-05","72","83","65"
"KZ000036870","ALMATY, KZ","2005-06-06","71","83","64"
"KZ000036870","ALMATY, KZ","2005-06-07","73","83","67"
"KZ000036870","ALMATY, KZ","2005-06-08","73","83","67"
"KZ000036870","ALMATY, KZ","2005-06-09","76","85","64"
"KZ000036870","ALMATY, KZ","2005-06-10","76","86","68"
"KZ000036870","ALMATY, KZ","2005-06-11","73","83","68"
"KZ000036870","ALMATY, KZ","2005-06-12","66","72","61"
"KZ000036870","ALMATY, KZ","2005-06-13","74","84","67"
"KZ000036870","ALMATY, KZ","2005-06-14","76","86","64"
"KZ000036870","ALMATY, KZ","2005-06-15","78","88","67"
"KZ000036870","ALMATY, KZ","2005-06-16","80","90","66"
"KZ000036870","ALMATY, KZ","2005-06-17","82","92","72"
"KZ000036870","ALMATY, KZ","2005-06-18","84","95","73"
"KZ000036870","ALMATY, KZ","2005-06-19","78","89","64"
"KZ000036870","ALMATY, KZ","2005-06-20","75","84","64"
"KZ000036870","ALMATY, KZ","2005-06-21","77","86","65"
"KZ000036870","ALMATY, KZ","2005-06-22","79","90","67"
"KZ000036870","ALMATY, KZ","2005-06-23","87","97","78"
"KZ000036870","ALMATY, KZ","2005-06-24","72","88","64"
"KZ000036870","ALMATY, KZ","2005-06-25","71","80","63"
"KZ000036870","ALMATY, KZ","2005-06-26","71","78","66"
"KZ000036870","ALMATY, KZ","2005-06-27","73","81","63"
"KZ000036870","ALMATY, KZ","2005-06-28","74","81","69"
"KZ000036870","ALMATY, KZ","2005-06-29","74","81","66"
"KZ000036870","ALMATY, KZ","2005-06-30","74","83","64"
"KZ000036870","ALMATY, KZ","2005-07-01","78","87","69"
"KZ000036870","ALMATY, KZ","2005-07-02","79","89","69"
"KZ000036870","ALMATY, KZ","2005-07-03","80","89","70"
"KZ000036870","ALMATY, KZ","2005-07-04","81","89","72"
"KZ000036870","ALMATY, KZ","2005-07-05","81","91","70"
"KZ000036870","ALMATY, KZ","2005-07-06","84","94","72"
"KZ000036870","ALMATY, KZ","2005-07-07","85","95","74"
"KZ000036870","ALMATY, KZ","2005-07-08","87","98","75"
"KZ000036870","ALMATY, KZ","2005-07-09","91","105","82"
"KZ000036870","ALMATY, KZ","2005-07-10","87","95","79"
"KZ000036870","ALMATY, KZ","2005-07-11","86","97","74"
"KZ000036870","ALMATY, KZ","2005-07-12","87","96","78"
"KZ000036870","ALMATY, KZ","2005-07-13","86","94","80"
"KZ000036870","ALMATY, KZ","2005-07-14","73","85","69"
"KZ000036870","ALMATY, KZ","2005-07-15","69","76","63"
"KZ000036870","ALMATY, KZ","2005-07-16","72","84","64"
"KZ000036870","ALMATY, KZ","2005-07-17","69","79","62"
"KZ000036870","ALMATY, KZ","2005-07-18","72","81","62"
"KZ000036870","ALMATY, KZ","2005-07-19","76","87","63"
"KZ000036870","ALMATY, KZ","2005-07-20","78","91","67"
"KZ000036870","ALMATY, KZ","2005-07-21","80","89","68"
"KZ000036870","ALMATY, KZ","2005-07-22","75","83","67"
"KZ000036870","ALMATY, KZ","2005-07-23","78","92","65"
"KZ000036870","ALMATY, KZ","2005-07-24","81","91","74"
"KZ000036870","ALMATY, KZ","2005-07-25","76","86","68"
"KZ000036870","ALMATY, KZ","2005-07-26","76","85","65"
"KZ000036870","ALMATY, KZ","2005-07-27","77","87","68"
"KZ000036870","ALMATY, KZ","2005-07-28","78","91","70"
"KZ000036870","ALMATY, KZ","2005-07-29","79","91","69"
"KZ000036870","ALMATY, KZ","2005-07-30","80","89","70"
"KZ000036870","ALMATY, KZ","2005-07-31","82","94","70"
"KZ000036870","ALMATY, KZ","2005-08-01","78","83","71"
"KZ000036870","ALMATY, KZ","2005-08-02","76","88","64"
"KZ000036870","ALMATY, KZ","2005-08-03","76","89","63"
"KZ000036870","ALMATY, KZ","2005-08-04","73","88","67"
"KZ000036870","ALMATY, KZ","2005-08-05","73","88","63"
"KZ000036870","ALMATY, KZ","2005-08-06","76","88","66"
"KZ000036870","ALMATY, KZ","2005-08-07","78","88","67"
"KZ000036870","ALMATY, KZ","2005-08-08","71","79","65"
"KZ000036870","ALMATY, KZ","2005-08-09","75","87","66"
"KZ000036870","ALMATY, KZ","2005-08-10","77","89","65"
"KZ000036870","ALMATY, KZ","2005-08-11","72","78","66"
"KZ000036870","ALMATY, KZ","2005-08-12","65","71","62"
"KZ000036870","ALMATY, KZ","2005-08-13","65","76","56"
"KZ000036870","ALMATY, KZ","2005-08-14","68","81","54"
"KZ000036870","ALMATY, KZ","2005-08-15","73","86","58"
"KZ000036870","ALMATY, KZ","2005-08-16","76","85","67"
"KZ000036870","ALMATY, KZ","2005-08-17","80","95","72"
"KZ000036870","ALMATY, KZ","2005-08-18","77","88","69"
"KZ000036870","ALMATY, KZ","2005-08-19","77","90","65"
"KZ000036870","ALMATY, KZ","2005-08-20","78","88","65"
"KZ000036870","ALMATY, KZ","2005-08-21","80","92","66"
"KZ000036870","ALMATY, KZ","2005-08-22","69","82","62"
"KZ000036870","ALMATY, KZ","2005-08-23","67","78","55"
"KZ000036870","ALMATY, KZ","2005-08-24","71","80","62"
"KZ000036870","ALMATY, KZ","2005-08-25","71","83","61"
"KZ000036870","ALMATY, KZ","2005-08-26","69","87","60"
"KZ000036870","ALMATY, KZ","2005-08-27","55","64","52"
"KZ000036870","ALMATY, KZ","2005-08-28","59","68","46"
"KZ000036870","ALMATY, KZ","2005-08-29","64","77","52"
"KZ000036870","ALMATY, KZ","2005-08-30","64","73","55"
"KZ000036870","ALMATY, KZ","2005-08-31","67","77","56"
"KZ000036870","ALMATY, KZ","2005-09-01","69","80","62"
"KZ000036870","ALMATY, KZ","2005-09-02","72","82","61"
"KZ000036870","ALMATY, KZ","2005-09-03","74","86","63"
"KZ000036870","ALMATY, KZ","2005-09-04","78","88","65"
"KZ000036870","ALMATY, KZ","2005-09-05","77","88","65"
"KZ000036870","ALMATY, KZ","2005-09-06","83","94","71"
"KZ000036870","ALMATY, KZ","2005-09-07","78","89","68"
"KZ000036870","ALMATY, KZ","2005-09-08","67","74","63"
"KZ000036870","ALMATY, KZ","2005-09-09","65","72","62"
"KZ000036870","ALMATY, KZ","2005-09-10","68","79","55"
"KZ000036870","ALMATY, KZ","2005-09-11","67","76","54"
"KZ000036870","ALMATY, KZ","2005-09-12","67","76","56"
"KZ000036870","ALMATY, KZ","2005-09-13","73","85","60"
"KZ000036870","ALMATY, KZ","2005-09-14","74","84","64"
"KZ000036870","ALMATY, KZ","2005-09-15","72","82","59"
"KZ000036870","ALMATY, KZ","2005-09-16","70","83","62"
"KZ000036870","ALMATY, KZ","2005-09-17","72","82","63"
"KZ000036870","ALMATY, KZ","2005-09-18","66","74","59"
"KZ000036870","ALMATY, KZ","2005-09-19","65","80","57"
"KZ000036870","ALMATY, KZ","2005-09-20","71","79","59"
"KZ000036870","ALMATY, KZ","2005-09-21","69","81","54"
"KZ000036870","ALMATY, KZ","2005-09-22","71","83","60"
"KZ000036870","ALMATY, KZ","2005-09-23","60","73","50"
"KZ000036870","ALMATY, KZ","2005-09-24","64","77","51"
"KZ000036870","ALMATY, KZ","2005-09-25","66","77","58"
"KZ000036870","ALMATY, KZ","2005-09-26","65","74","55"
"KZ000036870","ALMATY, KZ","2005-09-27","56","68","46"
"KZ000036870","ALMATY, KZ","2005-09-28","56","66","49"
"KZ000036870","ALMATY, KZ","2005-09-29","55","64","50"
"KZ000036870","ALMATY, KZ","2005-09-30","57","68","43"
"KZ000036870","ALMATY, KZ","2005-10-01","59","73","45"
"KZ000036870","ALMATY, KZ","2005-10-02","62","78","45"
"KZ000036870","ALMATY, KZ","2005-10-03","67","80","63"
"KZ000036870","ALMATY, KZ","2005-10-04","65","75","53"
"KZ000036870","ALMATY, KZ","2005-10-05","66","77","54"
"KZ000036870","ALMATY, KZ","2005-10-06","67","81","55"
"KZ000036870","ALMATY, KZ","2005-10-07","64","76","52"
"KZ000036870","ALMATY, KZ","2005-10-08","64","76","56"
"KZ000036870","ALMATY, KZ","2005-10-09","59","69","49"
"KZ000036870","ALMATY, KZ","2005-10-10","52","60","44"
"KZ000036870","ALMATY, KZ","2005-10-11","44","54","34"
"KZ000036870","ALMATY, KZ","2005-10-12","43","57","33"
"KZ000036870","ALMATY, KZ","2005-10-13","49","61","37"
"KZ000036870","ALMATY, KZ","2005-10-14","51","61","44"
"KZ000036870","ALMATY, KZ","2005-10-15","51","61","41"
"KZ000036870","ALMATY, KZ","2005-10-16","49","53","44"
"KZ000036870","ALMATY, KZ","2005-10-17","50","63","40"
"KZ000036870","ALMATY, KZ","2005-10-18","52","64","41"
"KZ000036870","ALMATY, KZ","2005-10-19","53","65","39"
"KZ000036870","ALMATY, KZ","2005-10-20","54","69","41"
"KZ000036870","ALMATY, KZ","2005-10-21","58","76","43"
"KZ000036870","ALMATY, KZ","2005-10-22","65","83","50"
"KZ000036870","ALMATY, KZ","2005-10-23","52","62","46"
"KZ000036870","ALMATY, KZ","2005-10-24","43","51","40"
"KZ000036870","ALMATY, KZ","2005-10-25","43","52","34"
"KZ000036870","ALMATY, KZ","2005-10-26","44","57","34"
"KZ000036870","ALMATY, KZ","2005-10-27","49","62","42"
"KZ000036870","ALMATY, KZ","2005-10-28","45","60","32"
"KZ000036870","ALMATY, KZ","2005-10-29","54","75","38"
"KZ000036870","ALMATY, KZ","2005-10-30","62","76","52"
"KZ000036870","ALMATY, KZ","2005-10-31","51","62","44"
"KZ000036870","ALMATY, KZ","2005-11-01","46","50","41"
"KZ000036870","ALMATY, KZ","2005-11-02","46","53","37"
"KZ000036870","ALMATY, KZ","2005-11-03","46","53","41"
"KZ000036870","ALMATY, KZ","2005-11-04","41","50","32"
"KZ000036870","ALMATY, KZ","2005-11-05","41","55","30"
"KZ000036870","ALMATY, KZ","2005-11-06","42","56","31"
"KZ000036870","ALMATY, KZ","2005-11-07","47","61","36"
"KZ000036870","ALMATY, KZ","2005-11-08","48","58","40"
"KZ000036870","ALMATY, KZ","2005-11-09","45","56","36"
"KZ000036870","ALMATY, KZ","2005-11-10","46","53","41"
"KZ000036870","ALMATY, KZ","2005-11-11","44","50","43"
"KZ000036870","ALMATY, KZ","2005-11-12","41","45","38"
"KZ000036870","ALMATY, KZ","2005-11-13","40","44","33"
"KZ000036870","ALMATY, KZ","2005-11-14","37","43","32"
"KZ000036870","ALMATY, KZ","2005-11-15","34","39","32"
"KZ000036870","ALMATY, KZ","2005-11-16","32","39","26"
"KZ000036870","ALMATY, KZ","2005-11-17","34","46","27"
"KZ000036870","ALMATY, KZ","2005-11-18","33","43","26"
"KZ000036870","ALMATY, KZ","2005-11-19","29","38","23"
"KZ000036870","ALMATY, KZ","2005-11-20","27","36","23"
"KZ000036870","ALMATY, KZ","2005-11-21","32","47","22"
"KZ000036870","ALMATY, KZ","2005-11-22","38","54","26"
"KZ000036870","ALMATY, KZ","2005-11-23","47","57","39"
"KZ000036870","ALMATY, KZ","2005-11-24","48","58","43"
"KZ000036870","ALMATY, KZ","2005-11-25","38","43","33"
"KZ000036870","ALMATY, KZ","2005-11-26","36","44","32"
"KZ000036870","ALMATY, KZ","2005-11-27","32","42","27"
"KZ000036870","ALMATY, KZ","2005-11-28","26","32","21"
"KZ000036870","ALMATY, KZ","2005-11-29","25","28","24"
"KZ000036870","ALMATY, KZ","2005-11-30","24","27","21"
"KZ000036870","ALMATY, KZ","2005-12-01","22","24","21"
"KZ000036870","ALMATY, KZ","2005-12-02","23","31","18"
"KZ000036870","ALMATY, KZ","2005-12-03","33","47","21"
"KZ000036870","ALMATY, KZ","2005-12-04","38","51","31"
"KZ000036870","ALMATY, KZ","2005-12-05","35","42","29"
"KZ000036870","ALMATY, KZ","2005-12-06","39","47","36"
"KZ000036870","ALMATY, KZ","2005-12-07","30","37","24"
"KZ000036870","ALMATY, KZ","2005-12-08","19","24","17"
"KZ000036870","ALMATY, KZ","2005-12-09","16","24","10"
"KZ000036870","ALMATY, KZ","2005-12-10","15","21","10"
"KZ000036870","ALMATY, KZ","2005-12-11","7","13","2"
"KZ000036870","ALMATY, KZ","2005-12-12","9","18","2"
"KZ000036870","ALMATY, KZ","2005-12-13","21","40","10"
"KZ000036870","ALMATY, KZ","2005-12-14","26","36","19"
"KZ000036870","ALMATY, KZ","2005-12-15","31","41","23"
"KZ000036870","ALMATY, KZ","2005-12-16","26","36","18"
"KZ000036870","ALMATY, KZ","2005-12-17","25","37","18"
"KZ000036870","ALMATY, KZ","2005-12-18","26","40","19"
"KZ000036870","ALMATY, KZ","2005-12-19","27","41","19"
"KZ000036870","ALMATY, KZ","2005-12-20","28","44","20"
"KZ000036870","ALMATY, KZ","2005-12-21","32","48","20"
"KZ000036870","ALMATY, KZ","2005-12-22","38","48","28"
"KZ000036870","ALMATY, KZ","2005-12-23","37","45","33"
"KZ000036870","ALMATY, KZ","2005-12-24","34","47","27"
"KZ000036870","ALMATY, KZ","2005-12-25","32","40","27"
"KZ000036870","ALMATY, KZ","2005-12-26","36","45","30"
"KZ000036870","ALMATY, KZ","2005-12-27","37","46","31"
"KZ000036870","ALMATY, KZ","2005-12-28","36","42","32"
"KZ000036870","ALMATY, KZ","2005-12-29","30","33","27"
"KZ000036870","ALMATY, KZ","2005-12-30","25","30","18"
"KZ000036870","ALMATY, KZ","2005-12-31","22","33","15"
"KZ000036870","ALMATY, KZ","2006-01-01",,"20","11"
"KZ000036870","ALMATY, KZ","2006-01-02",,"11","2"
"KZ000036870","ALMATY, KZ","2006-01-03",,"5","-4"
"KZ000036870","ALMATY, KZ","2006-01-04",,"3","-8"
"KZ000036870","ALMATY, KZ","2006-01-05",,"5","-6"
"KZ000036870","ALMATY, KZ","2006-01-06",,"15","-4"
"KZ000036870","ALMATY, KZ","2006-01-07",,"30","2"
"KZ000036870","ALMATY, KZ","2006-01-08",,"30","17"
"KZ000036870","ALMATY, KZ","2006-01-09",,"40","21"
"KZ000036870","ALMATY, KZ","2006-01-10",,"35","18"
"KZ000036870","ALMATY, KZ","2006-01-11",,"22","11"
"KZ000036870","ALMATY, KZ","2006-01-12",,"24","6"
"KZ000036870","ALMATY, KZ","2006-01-13",,"22","8"
"KZ000036870","ALMATY, KZ","2006-01-14",,"29","7"
"KZ000036870","ALMATY, KZ","2006-01-15",,"30","18"
"KZ000036870","ALMATY, KZ","2006-01-16",,"31","17"
"KZ000036870","ALMATY, KZ","2006-01-17",,"32","17"
"KZ000036870","ALMATY, KZ","2006-01-18",,"32","15"
"KZ000036870","ALMATY, KZ","2006-01-19",,"39","16"
"KZ000036870","ALMATY, KZ","2006-01-20",,"24","14"
"KZ000036870","ALMATY, KZ","2006-01-21",,"26","12"
"KZ000036870","ALMATY, KZ","2006-01-22",,"29","9"
"KZ000036870","ALMATY, KZ","2006-01-23",,"41","10"
"KZ000036870","ALMATY, KZ","2006-01-24",,"41","23"
"KZ000036870","ALMATY, KZ","2006-01-25",,"36","23"
"KZ000036870","ALMATY, KZ","2006-01-26",,"28","7"
"KZ000036870","ALMATY, KZ","2006-01-27",,"13","7"
"KZ000036870","ALMATY, KZ","2006-01-28",,"15","6"
"KZ000036870","ALMATY, KZ","2006-01-29",,"23","9"
"KZ000036870","ALMATY, KZ","2006-01-30",,"24","13"
"KZ000036870","ALMATY, KZ","2006-01-31",,"33","17"
"KZ000036870","ALMATY, KZ","2006-02-01",,"38","24"
"KZ000036870","ALMATY, KZ","2006-02-02",,"44","25"
"KZ000036870","ALMATY, KZ","2006-02-03",,"42","31"
"KZ000036870","ALMATY, KZ","2006-02-04",,"37","30"
"KZ000036870","ALMATY, KZ","2006-02-05",,"49","33"
"KZ000036870","ALMATY, KZ","2006-02-06",,"55","38"
"KZ000036870","ALMATY, KZ","2006-02-07",,"41","35"
"KZ000036870","ALMATY, KZ","2006-02-08",,"57","27"
"KZ000036870","ALMATY, KZ","2006-02-09",,"56","38"
"KZ000036870","ALMATY, KZ","2006-02-10",,"57","40"
"KZ000036870","ALMATY, KZ","2006-02-11",,"54","34"
"KZ000036870","ALMATY, KZ","2006-02-12",,"35","26"
"KZ000036870","ALMATY, KZ","2006-02-13",,"27","23"
"KZ000036870","ALMATY, KZ","2006-02-14",,"32","22"
"KZ000036870","ALMATY, KZ","2006-02-15",,"38","20"
"KZ000036870","ALMATY, KZ","2006-02-16",,"47","21"
"KZ000036870","ALMATY, KZ","2006-02-17",,"51","27"
"KZ000036870","ALMATY, KZ","2006-02-18",,"52","36"
"KZ000036870","ALMATY, KZ","2006-02-19",,"44","27"
"KZ000036870","ALMATY, KZ","2006-02-20",,"36","25"
"KZ000036870","ALMATY, KZ","2006-02-21",,"49","26"
"KZ000036870","ALMATY, KZ","2006-02-22",,"49","29"
"KZ000036870","ALMATY, KZ","2006-02-23",,"47","34"
"KZ000036870","ALMATY, KZ","2006-02-24",,"35","28"
"KZ000036870","ALMATY, KZ","2006-02-25",,"31","21"
"KZ000036870","ALMATY, KZ","2006-02-26",,"37","14"
"KZ000036870","ALMATY, KZ","2006-02-27",,"46","27"
"KZ000036870","ALMATY, KZ","2006-02-28",,"57","31"
"KZ000036870","ALMATY, KZ","2006-03-01",,"60","44"
"KZ000036870","ALMATY, KZ","2006-03-02",,"47","38"
"KZ000036870","ALMATY, KZ","2006-03-03",,"54","34"
"KZ000036870","ALMATY, KZ","2006-03-04",,"61","36"
"KZ000036870","ALMATY, KZ","2006-03-05",,"64","44"
"KZ000036870","ALMATY, KZ","2006-03-06",,"52","34"
"KZ000036870","ALMATY, KZ","2006-03-07",,"47","32"
"KZ000036870","ALMATY, KZ","2006-03-08",,"52","34"
"KZ000036870","ALMATY, KZ","2006-03-09",,"56","33"
"KZ000036870","ALMATY, KZ","2006-03-10",,"63","37"
"KZ000036870","ALMATY, KZ","2006-03-11",,"65","37"
"KZ000036870","ALMATY, KZ","2006-03-12",,"63","36"
